ANO,MES,DIA,ID,CT0,GAP0,R
2020,1,2,1,-0.6102564102564103,1300.0,-1
2020,1,3,2,0.9082774049217002,-1690.0,-1
2020,1,6,3,0.3630705394190871,-495.0,-1
2020,1,7,4,-0.2915254237288136,400.0,1
2020,1,8,5,-0.4100946372239748,95.0,-1
2020,1,9,6,-0.5041551246537396,945.0,-1
2020,1,10,7,-0.5728155339805825,460.0,-1
2020,1,13,8,-0.4581151832460733,390.0,-1
2020,1,14,9,0.8728813559322034,-185.0,-1
2020,1,15,10,0.1834061135371179,-80.0,0
2020,1,16,11,-0.7832699619771863,310.0,1
2020,1,17,12,-0.05343511450381679,370.0,-1
2020,1,20,13,0.8832807570977917,-195.0,-1
2020,1,21,14,0.4663461538461539,-790.0,-1
2020,1,22,15,-0.6055555555555555,560.0,-1
2020,1,23,16,0.7918781725888325,-350.0,-1
2020,1,24,17,0.5742753623188406,110.0,1
2020,1,27,18,-0.7707182320441989,-1900.0,1
2020,1,28,19,-0.7909836065573771,375.0,-1
2020,1,29,20,0.7264150943396226,405.0,1
2020,1,30,21,-0.6791569086651054,-1280.0,-1
2020,1,31,22,0.431304347826087,-900.0,-1
2020,2,3,23,-0.4914675767918089,570.0,-1
2020,2,4,24,0.1627296587926509,1515.0,1
2020,2,5,25,-0.4979423868312757,1125.0,-1
2020,2,6,26,-0.2047477744807122,550.0,-1
2020,2,7,27,-0.6340579710144928,-375.0,-1
2020,2,10,28,-0.7631578947368421,85.0,-1
2020,2,11,29,-0.2669902912621359,630.0,-1
2020,2,12,30,0.8199513381995134,1600.0,-1
2020,2,13,31,0.1563981042654028,-1245.0,-1
2020,2,14,32,0.07114624505928854,555.0,1
2020,2,17,33,-0.8198614318706697,525.0,-1
2020,2,18,34,0.186046511627907,-850.0,-1
2020,2,19,35,0.5617283950617284,190.0,-1
2020,2,20,36,0.5309278350515464,-260.0,1
2020,2,21,37,-0.7982456140350878,-500.0,0
2020,2,27,38,-0.7162346521145976,-1335.0,-1
2020,2,28,39,-0.4014336917562724,-1720.0,-1
2020,3,2,40,0.777535441657579,-1055.0,-1
2020,3,3,41,0.7794432548179872,155.0,-1
2020,3,4,42,-0.3963355834136933,1900.0,-1
2020,3,5,43,-0.02702702702702703,-1615.0,-1
2020,3,6,44,-0.5531547104580813,-3510.0,-1
2020,3,9,45,-0.3977272727272727,-9500.0,-1
2020,3,10,46,-0.5114345114345115,4585.0,-1
2020,3,11,47,0.3612903225806451,-3025.0,-1
2020,3,12,48,-0.8895463510848126,-4215.0,1
2020,3,13,49,-1.0,7175.0,1
2020,3,16,50,0.06903163950143816,-5605.0,1
2020,3,17,51,-0.6729048006509357,345.0,-1
2020,3,18,52,0.3928046989720999,-6045.0,-1
2020,3,19,53,0.1246312684365782,-1950.0,-1
2020,3,20,54,-0.07549361207897794,4305.0,-1
2020,3,23,55,-0.5170325510976533,-2150.0,1
2020,3,24,56,-0.03967761934283943,4460.0,-1
2020,3,25,57,0.1232604373757455,-490.0,-1
2020,3,26,58,0.6721854304635762,-1500.0,-1
2020,3,27,59,0.6857573474001507,-2890.0,-1
2020,3,30,60,-0.3957703927492447,-50.0,-1
2020,3,31,61,0.7521367521367521,-60.0,-1
2020,4,1,62,-0.8737864077669902,-2025.0,-1
2020,4,2,63,0.4722222222222222,1610.0,-1
2020,4,3,64,-0.1848184818481848,200.0,-1
2020,4,6,65,-0.5660377358490566,3350.0,-1
2020,4,7,66,0.5434782608695652,3400.0,-1
2020,4,8,67,-0.3077905491698595,455.0,-1
2020,4,9,68,0.6655791190864601,-580.0,-1
2020,4,13,69,-0.1049180327868852,-670.0,-1
2020,4,14,70,0.5726072607260726,1035.0,-1
2020,4,15,71,-0.05454545454545454,-2070.0,-1
2020,4,16,72,0.5688259109311741,430.0,-1
2020,4,17,73,-0.2115732368896926,1635.0,-1
2020,4,20,74,-0.5564648117839607,-2410.0,-1
2020,4,22,75,0.7238095238095238,-800.0,-1
2020,4,23,76,0.5585443037974683,-15.0,-1
2020,4,24,77,-0.2914110429447853,-530.0,-1
2020,4,27,78,-0.3074792243767313,1200.0,-1
2020,4,28,79,0.09980039920159681,1650.0,-1
2020,4,29,80,0.7912621359223301,630.0,-1
2020,4,30,81,0.8559670781893004,-1360.0,-1
2020,5,4,82,-0.8924558587479936,-2750.0,-1
2020,5,5,83,0.7532467532467533,1110.0,-1
2020,5,6,84,0.04842615012106537,-65.0,-1
2020,5,7,85,-0.6234309623430963,1245.0,1
2020,5,8,86,-0.4028776978417266,590.0,-1
2020,5,11,87,0.6127320954907162,-1150.0,-1
2020,5,12,88,-0.2219570405727924,550.0,-1
2020,5,13,89,-0.6689536878216124,1400.0,-1
2020,5,14,90,-0.2506265664160401,-980.0,1
2020,5,15,91,0.4896103896103896,-795.0,-1
2020,5,18,92,-0.4206185567010309,1945.0,-1
2020,5,19,93,0.8688888888888889,-125.0,-1
2020,5,20,94,-0.2605042016806723,735.0,-1
2020,5,21,95,-0.0132013201320132,-530.0,-1
2020,5,22,96,0.8393881453154876,-285.0,-1
2020,5,25,97,0.4550173010380623,935.0,-1
2020,5,26,98,0.5503597122302158,670.0,1
2020,5,27,99,-0.2853717026378897,690.0,-1
2020,5,28,100,0.5898004434589801,-190.0,-1
2020,5,29,101,-0.8173374613003096,10.0,1
2020,6,1,102,0.4269911504424779,-70.0,-1
2020,6,2,103,0.5352112676056338,825.0,-1
2020,6,3,104,0.7707006369426752,55.0,-1
2020,6,4,105,0.4946004319654428,-560.0,-1
2020,6,5,106,0.741304347826087,1630.0,-1
2020,6,8,107,-0.3158730158730159,1220.0,-1
2020,6,9,108,0.8453389830508474,-965.0,-1
2020,6,10,109,-0.09549071618037135,500.0,1
2020,6,12,110,-0.7383561643835617,-2925.0,-1
2020,6,15,111,0.5918367346938775,-2300.0,-1
2020,6,16,112,0.5606758832565284,1580.0,1
2020,6,17,113,-0.1481481481481481,885.0,-1
2020,6,18,114,0.3591160220994475,-1380.0,-1
2020,6,19,115,0.5102639296187683,1235.0,1
2020,6,22,116,-0.460559796437659,1185.0,1
2020,6,23,117,-0.655310621242485,1290.0,-1
2020,6,24,118,-0.6775956284153005,-650.0,-1
2020,6,25,119,-0.1727272727272727,-915.0,-1
2020,6,26,120,0.8717948717948718,-200.0,-1
2020,6,29,121,-0.9390018484288355,780.0,-1
2020,6,30,122,0.8387096774193549,-380.0,-1
2020,7,1,123,-0.440251572327044,-680.0,-1
2020,7,2,124,0.6286764705882353,1385.0,-1
