ANO,MES,DIA,ID,CT0,GAP0,R
2016,5,12,88,-0.5316455696202531,660.0,1
2016,5,13,89,-0.05901639344262295,-390.0,1
2016,5,16,90,-0.7070217917675545,415.0,-1
2016,5,17,91,0.004464285714285714,265.0,1
2016,5,18,92,-0.6873156342182891,-300.0,-1
2016,5,19,93,-0.1451612903225807,-220.0,-1
2016,5,20,94,-0.196319018404908,260.0,1
2016,5,23,95,-0.528,-820.0,-1
2016,5,24,96,0.06862745098039216,330.0,1
2016,5,25,97,0.08379888268156424,305.0,-1
2016,5,27,98,-0.2191780821917808,140.0,1
2016,5,30,99,-0.5074626865671642,95.0,1
2016,5,31,100,-0.7767857142857143,85.0,-1
2016,6,1,101,-0.6067961165048543,-110.0,-1
2016,6,2,102,0.5454545454545454,-55.0,-1
2016,6,3,103,0.8627450980392157,-145.0,-1
2016,6,6,104,0.8044692737430168,305.0,1
2016,6,7,105,-0.6275510204081632,120.0,-1
2016,6,8,106,0.2823529411764706,85.0,-1
2016,6,9,107,0.6942148760330579,-340.0,1
2016,6,10,108,-0.271523178807947,-590.0,1
2016,6,13,109,-0.925,-265.0,-1
2016,6,14,110,0.6355140186915887,-480.0,1
2016,6,15,111,-0.4132947976878613,1315.0,-1
2016,6,16,112,-0.03816793893129771,-350.0,-1
2016,6,17,113,0.7491749174917491,-35.0,1
2016,6,20,114,0.06395348837209303,975.0,-1
2016,6,21,115,-0.2542372881355932,-5.0,-1
2016,6,22,116,0.3696498054474708,230.0,1
2016,6,23,117,-0.8816793893129771,825.0,-1
2016,6,24,118,0.7579250720461095,-2965.0,-1
2016,6,27,119,0.3935018050541516,-255.0,1
2016,6,28,120,-0.3949579831932773,865.0,1
2016,6,29,121,0.3507462686567164,485.0,-1
2016,6,30,122,0.74,-160.0,-1
2016,7,1,123,0.2488888888888889,205.0,-1
2016,7,4,124,0.6748768472906403,285.0,1
2016,7,5,125,0.1379310344827586,-615.0,1
2016,7,6,126,-0.3291139240506329,-425.0,1
2016,7,7,127,0.5298507462686567,65.0,-1
2016,7,8,128,-0.1944444444444444,465.0,-1
2016,7,11,129,0.7292817679558011,95.0,-1
2016,7,12,130,0.689873417721519,600.0,1
2016,7,13,131,-0.4074074074074074,75.0,-1
2016,7,14,132,0.495049504950495,610.0,-1
2016,7,15,133,-0.1893939393939394,-85.0,-1
2016,7,18,134,0.09821428571428571,135.0,-1
2016,7,19,135,0.948220064724919,-450.0,-1
2016,7,20,136,0.7,-70.0,1
2016,7,21,137,-0.4036144578313253,-60.0,-1
2016,7,22,138,0.4256756756756757,-25.0,-1
2016,7,25,139,0.2043795620437956,-80.0,1
2016,7,26,140,0.02515723270440252,200.0,-1
2016,7,27,141,-0.448,190.0,1
2016,7,28,142,-0.4172661870503597,-300.0,1
2016,7,29,143,0.3314285714285714,-240.0,-1
2016,8,1,144,0.7489539748953975,-285.0,1
2016,8,2,145,-0.4976076555023923,-175.0,1
2016,8,3,146,-0.2807692307692308,-150.0,-1
2016,8,4,147,0.7695035460992907,120.0,-1
2016,8,5,148,0.2690355329949238,70.0,1
2016,8,8,149,-0.0958904109589041,115.0,-1
2016,8,9,150,-0.09322033898305085,90.0,1
2016,8,10,151,-0.1111111111111111,10.0,1
2016,8,11,152,-0.8249027237354085,185.0,-1
2016,8,12,153,0.9778481012658228,-135.0,-1
2016,8,15,154,-0.3525641025641026,120.0,-1
2016,8,16,155,0.6801801801801802,-175.0,1
2016,8,17,156,-0.4552845528455284,960.0,1
2016,8,18,157,0.7046979865771812,-325.0,-1
2016,8,19,158,-0.1328125,-370.0,-1
2016,8,22,159,0.6394557823129252,-425.0,1
2016,8,23,160,-0.791970802919708,350.0,-1
2016,8,24,161,-0.3736263736263736,-120.0,-1
2016,8,25,162,0.2124352331606218,-400.0,1
2016,8,26,163,0.2846715328467153,25.0,-1
2016,8,29,164,0.02950819672131148,-85.0,-1
2016,8,30,165,0.6604477611940298,-60.0,1
2016,8,31,166,-0.03597122302158273,135.0,1
2016,9,1,167,-0.9054054054054054,335.0,-1
2016,9,2,168,0.5031055900621118,155.0,-1
2016,9,5,169,0.7652439024390244,-5.0,1
2016,9,6,170,-0.009009009009009009,100.0,1
2016,9,8,171,0.3316326530612245,-275.0,-1
2016,9,9,172,0.310077519379845,-200.0,1
2016,9,12,173,-0.9771309771309772,-380.0,-1
2016,9,13,174,0.9027777777777778,-370.0,1
2016,9,14,175,-0.7409470752089137,345.0,-1
2016,9,15,176,-0.223021582733813,290.0,-1
2016,9,16,177,0.3861386138613861,-485.0,1
2016,9,19,178,-0.1160220994475138,460.0,1
2016,9,20,179,-0.284263959390863,285.0,1
2016,9,21,180,-0.3246753246753247,465.0,1
2016,9,22,181,0.3234200743494424,165.0,-1
2016,9,23,182,0.3922651933701657,-100.0,1
2016,9,26,183,-0.3563218390804598,-500.0,1
2016,9,27,184,-0.3804347826086957,75.0,1
2016,9,28,185,0.3127753303964758,175.0,-1
2016,9,29,186,0.6708860759493671,-25.0,1
2016,9,30,187,-0.8762541806020067,80.0,1
2016,10,3,188,0.06535947712418301,235.0,-1
2016,10,4,189,0.6078431372549019,0.0,1
2016,10,5,190,-0.04,190.0,-1
2016,10,6,191,0.4626168224299065,-145.0,-1
2016,10,7,192,0.6627218934911243,-150.0,-1
2016,10,10,193,0.8,170.0,-1
2016,10,11,194,0.831858407079646,-120.0,1
2016,10,13,195,-0.8833333333333333,795.0,-1
2016,10,14,196,0.5,310.0,-1
2016,10,17,197,0.7028985507246377,-225.0,-1
2016,10,18,198,0.9637096774193549,45.0,-1
2016,10,19,199,0.6285714285714286,-100.0,1
2016,10,20,200,-0.2666666666666667,-320.0,-1
2016,10,21,201,0.5212355212355212,-295.0,-1
2016,10,24,202,0.4128440366972477,410.0,1
2016,10,25,203,-0.456140350877193,-130.0,1
2016,10,26,204,-0.186046511627907,-435.0,-1
2016,10,27,205,0.6256684491978609,-180.0,-1
2016,10,28,206,0.3567567567567568,-75.0,-1
2016,10,31,207,0.2067307692307692,-45.0,-1
2016,11,1,208,0.9430379746835443,220.0,1
2016,11,3,209,-0.8495934959349594,-470.0,-1
2016,11,4,210,-0.5526315789473685,0.0,-1
2016,11,7,211,-0.1174242424242424,1230.0,-1
2016,11,8,212,0.8990825688073395,-235.0,1
2016,11,9,213,0.06711409395973154,-1990.0,-1
2016,11,10,214,0.3168654173764907,410.0,1
2016,11,11,215,-0.6836601307189543,-420.0,-1
2016,11,14,216,-0.474036850921273,20.0,-1
2016,11,16,217,0.3023255813953488,700.0,1
2016,11,17,218,0.2619718309859155,40.0,1
2016,11,18,219,-0.6724137931034483,-390.0,-1
2016,11,21,220,0.5656565656565656,350.0,-1
2016,11,22,221,0.8704663212435233,715.0,-1
2016,11,23,222,0.2591093117408907,-155.0,1
2016,11,24,223,-0.02450980392156863,-45.0,1
2016,11,25,224,-0.72,-735.0,-1
2016,11,28,225,0.7407407407407407,-395.0,1
2016,11,29,226,0.9753424657534246,-425.0,1
2016,11,30,227,-0.9211267605633803,735.0,-1
2016,12,1,228,0.203125,-280.0,1
2016,12,2,229,-0.8196428571428571,-175.0,1
2016,12,5,230,0.3983228511530398,485.0,1
2016,12,6,231,-0.8583333333333333,-665.0,-1
2016,12,7,232,0.8240165631469979,405.0,1
2016,12,8,233,-0.055,320.0,1
2016,12,9,234,-0.7272727272727273,60.0,1
2016,12,12,235,-0.16,-605.0,1
2016,12,13,236,-0.6636771300448431,435.0,-1
2016,12,14,237,-0.2113821138211382,670.0,1
2016,12,15,238,-0.6837060702875399,70.0,-1
2016,12,16,239,0.4931506849315068,0.0,-1
2016,12,19,240,-0.175609756097561,-60.0,1
2016,12,20,241,-0.8099688473520249,130.0,1
2016,12,21,242,0.4397905759162304,-150.0,1
2016,12,22,243,0.0449438202247191,-90.0,1
2016,12,23,244,-0.2541436464088398,-120.0,-1
2016,12,26,245,0.9541284403669725,-90.0,-1
2016,12,27,246,0.85625,0.0,1
2016,12,28,247,-0.1455696202531646,135.0,-1
2016,12,29,248,0.8806584362139918,-85.0,1
