ANO,MES,DIA,ID,CT0,GAP0,R
2019,6,12,110,1.0,485.0,-1
2019,6,13,111,-0.07432432432432433,460.0,-1
2019,6,14,112,0.06806282722513089,-460.0,-1
2019,6,17,113,-0.6032786885245902,-20.0,-1
2019,6,18,114,-0.01714285714285714,680.0,-1
2019,6,19,115,0.9356060606060606,-215.0,-1
2019,6,21,116,0.6964856230031949,410.0,-1
2019,6,24,117,0.876984126984127,35.0,-1
2019,6,25,118,0.04608294930875576,-250.0,-1
2019,6,26,119,-0.9509594882729211,980.0,-1
2019,6,27,120,-0.1116279069767442,-265.0,-1
2019,6,28,121,0.1942857142857143,355.0,0
2019,7,1,122,-0.3402489626556017,1420.0,-1
2019,7,2,123,-0.4693140794223827,-150.0,1
2019,7,3,124,-0.4525139664804469,50.0,-1
2019,7,4,125,0.5579567779960707,120.0,-1
2019,7,5,126,0.6752577319587629,255.0,-1
2019,7,8,127,0.3385093167701863,-400.0,-1
2019,7,10,128,0.797979797979798,785.0,-1
2019,7,11,129,0.08813559322033898,745.0,1
2019,7,12,130,-0.7021857923497268,-15.0,1
2019,7,15,131,-0.5552884615384616,405.0,1
2019,7,16,132,-0.1609195402298851,60.0,-1
2019,7,17,133,-0.326271186440678,85.0,-1
2019,7,18,134,-0.1538461538461539,-165.0,-1
2019,7,19,135,0.9236641221374046,125.0,1
2019,7,22,136,-0.9479166666666666,420.0,-1
2019,7,23,137,0.467948717948718,160.0,1
2019,7,24,138,-0.2453703703703704,-255.0,-1
2019,7,25,139,0.1620111731843575,345.0,1
2019,7,26,140,-0.7322654462242563,405.0,-1
2019,7,29,141,-0.2638297872340425,300.0,-1
2019,7,30,142,0.4596774193548387,-410.0,-1
2019,7,31,143,-0.3349282296650718,250.0,1
2019,8,1,144,-0.5686274509803921,500.0,-1
2019,8,2,145,-0.2021739130434783,-435.0,-1
2019,8,5,146,0.6778350515463918,-1600.0,-1
2019,8,6,147,-0.7819767441860465,1020.0,-1
2019,8,7,148,0.8409785932721713,235.0,-1
2019,8,8,149,0.1036468330134357,375.0,-1
2019,8,9,150,0.9283018867924528,-525.0,-1
2019,8,12,151,0.0,-950.0,0
2019,8,13,152,-0.8795986622073578,-275.0,-1
2019,8,14,153,0.7959183673469388,-735.0,1
2019,8,15,154,-0.8228941684665226,585.0,1
2019,8,16,155,-0.5087440381558028,900.0,-1
2019,8,19,156,0.06688963210702341,965.0,1
2019,8,20,157,-0.7550561797752809,-45.0,1
2019,8,21,158,-0.194647201946472,810.0,-1
2019,8,22,159,0.7871287128712872,-245.0,1
2019,8,23,160,-0.5955678670360111,130.0,-1
2019,8,26,161,-0.7926829268292683,545.0,1
2019,8,27,162,-0.8333333333333334,775.0,-1
2019,8,28,163,0.5263157894736842,-475.0,-1
2019,8,29,164,0.5116279069767442,650.0,-1
2019,8,30,165,0.9780439121756487,325.0,-1
